month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2017-03-01,S08000028,Type 3,157,157,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-03-01,S08000029,Type 1,5324,4958,366,35.0,5.0,0.9313,0.0687,0.0066,0.0009,
2017-03-01,S08000029,Type 3,2336,2335,1,0.0,0.0,0.9996,0.0004,0.0,0.0,
2017-03-01,S08000030,Type 1,6076,5958,118,3.0,0.0,0.9806,0.0194,0.0005,0.0,
2017-03-01,S08000030,Type 3,2785,2780,5,0.0,0.0,0.9982,0.0018,0.0,0.0,
2017-03-01,S08000031,Type 1,30096,26753,3343,153.0,14.0,0.8889,0.1111,0.0051,0.0005,
2017-03-01,S08000031,Type 3,6216,6184,32,0.0,0.0,0.9949,0.0051,0.0,0.0,
2017-03-01,S08000032,Type 1,17085,15370,1715,211.0,39.0,0.8996,0.1004,0.0124,0.0023,
2017-03-01,S08000032,Type 3,134,134,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-04-01,S08000015,Type 1,9647,9259,388,30.0,3.0,0.9598,0.0402,0.0031,0.0003,
2017-04-01,S08000015,Type 3,393,387,6,0.0,0.0,0.9847,0.0153,0.0,0.0,
2017-04-01,S08000016,Type 1,2567,2395,172,7.0,0.0,0.933,0.067,0.0027,0.0,
2017-04-01,S08000016,Type 3,121,121,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-04-01,S08000017,Type 1,4107,3850,257,3.0,1.0,0.9374,0.0626,0.0007,0.0002,
2017-04-01,S08000017,Type 3,66,66,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-04-01,S08000019,Type 1,5476,4851,625,11.0,0.0,0.8859,0.1141,0.002,0.0,
2017-04-01,S08000019,Type 3,1438,1433,5,0.0,0.0,0.9965,0.0035,0.0,0.0,
2017-04-01,S08000020,Type 1,8072,7650,422,10.0,1.0,0.9477,0.0523,0.0012,0.0001,
2017-04-01,S08000020,Type 3,3138,3127,11,0.0,0.0,0.9965,0.0035,0.0,0.0,
2017-04-01,S08000022,Type 1,4750,4495,255,14.0,2.0,0.9463,0.0537,0.0029,0.0004,
2017-04-01,S08000022,Type 3,3527,3519,8,0.0,0.0,0.9977,0.0023,0.0,0.0,
2017-04-01,S08000024,Type 1,18403,17663,740,136.0,27.0,0.9598,0.0402,0.0074,0.0015,
2017-04-01,S08000024,Type 3,3893,3574,319,33.0,7.0,0.9181,0.0819,0.0085,0.0018,
2017-04-01,S08000025,Type 1,521,497,24,0.0,0.0,0.9539,0.0461,0.0,0.0,
2017-04-01,S08000026,Type 1,619,603,16,0.0,0.0,0.9742,0.0258,0.0,0.0,
2017-04-01,S08000028,Type 1,532,529,3,0.0,0.0,0.9944,0.0056,0.0,0.0,
2017-04-01,S08000028,Type 3,200,200,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-04-01,S08000029,Type 1,5375,4852,523,61.0,10.0,0.9027,0.0973,0.0113,0.0019,
2017-04-01,S08000029,Type 3,2171,2170,1,1.0,1.0,0.9995,0.0005,0.0005,0.0005,
2017-04-01,S08000030,Type 1,6223,6090,133,1.0,0.0,0.9786,0.0214,0.0002,0.0,
2017-04-01,S08000030,Type 3,3165,3164,1,0.0,0.0,0.9997,0.0003,0.0,0.0,
2017-04-01,S08000031,Type 1,29149,25442,3707,211.0,4.0,0.8728,0.1272,0.0072,0.0001,
2017-04-01,S08000031,Type 3,5841,5794,47,0.0,0.0,0.992,0.008,0.0,0.0,
2017-04-01,S08000032,Type 1,16511,15163,1348,171.0,43.0,0.9184,0.0816,0.0104,0.0026,
2017-04-01,S08000032,Type 3,168,168,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-05-01,S08000015,Type 1,10764,10244,520,62.0,12.0,0.9517,0.0483,0.0058,0.0011,
2017-05-01,S08000015,Type 3,505,500,5,0.0,0.0,0.9901,0.0099,0.0,0.0,
2017-05-01,S08000016,Type 1,2678,2490,188,13.0,1.0,0.9298,0.0702,0.0049,0.0004,
2017-05-01,S08000016,Type 3,199,199,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-05-01,S08000017,Type 1,4497,4287,210,3.0,1.0,0.9533,0.0467,0.0007,0.0002,
2017-05-01,S08000017,Type 3,67,67,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-05-01,S08000019,Type 1,5995,5373,622,60.0,7.0,0.8962,0.1038,0.01,0.0012,
2017-05-01,S08000019,Type 3,1589,1588,1,0.0,0.0,0.9994,0.0006,0.0,0.0,
2017-05-01,S08000020,Type 1,8969,8589,380,10.0,1.0,0.9576,0.0424,0.0011,0.0001,
2017-05-01,S08000020,Type 3,3546,3530,16,0.0,0.0,0.9955,0.0045,0.0,0.0,
2017-05-01,S08000022,Type 1,5580,5337,243,7.0,0.0,0.9565,0.0435,0.0013,0.0,
2017-05-01,S08000022,Type 3,4223,4210,13,0.0,0.0,0.9969,0.0031,0.0,0.0,
2017-05-01,S08000024,Type 1,19751,18927,824,92.0,5.0,0.9583,0.0417,0.0047,0.0003,
2017-05-01,S08000024,Type 3,4374,4022,352,74.0,33.0,0.9195,0.0805,0.0169,0.0075,
2017-05-01,S08000025,Type 1,563,543,20,3.0,0.0,0.9645,0.0355,0.0053,0.0,
2017-05-01,S08000026,Type 1,680,656,24,1.0,0.0,0.9647,0.0353,0.0015,0.0,
2017-05-01,S08000028,Type 1,584,579,5,0.0,0.0,0.9914,0.0086,0.0,0.0,
2017-05-01,S08000028,Type 3,259,258,1,0.0,0.0,0.9961,0.0039,0.0,0.0,
2017-05-01,S08000029,Type 1,5675,5235,440,51.0,7.0,0.9225,0.0775,0.009,0.0012,
2017-05-01,S08000029,Type 3,2600,2598,2,0.0,0.0,0.9992,0.0008,0.0,0.0,
2017-05-01,S08000030,Type 1,6737,6513,224,0.0,0.0,0.9668,0.0332,0.0,0.0,
2017-05-01,S08000030,Type 3,3332,3332,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-05-01,S08000031,Type 1,31566,28035,3531,183.0,1.0,0.8881,0.1119,0.0058,0.0,
2017-05-01,S08000031,Type 3,6963,6922,41,0.0,0.0,0.9941,0.0059,0.0,0.0,
2017-05-01,S08000032,Type 1,18551,17122,1429,145.0,28.0,0.923,0.077,0.0078,0.0015,
2017-05-01,S08000032,Type 3,172,172,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-06-01,S08000015,Type 1,9442,9146,296,43.0,8.0,0.9687,0.0313,0.0046,0.0008,
2017-06-01,S08000015,Type 3,412,395,17,0.0,0.0,0.9587,0.0413,0.0,0.0,
2017-06-01,S08000016,Type 1,2555,2478,77,2.0,0.0,0.9699,0.0301,0.0008,0.0,
2017-06-01,S08000016,Type 3,188,188,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-06-01,S08000017,Type 1,4176,3991,185,1.0,0.0,0.9557,0.0443,0.0002,0.0,
2017-06-01,S08000017,Type 3,67,67,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-06-01,S08000019,Type 1,5571,5193,378,2.0,0.0,0.9321,0.0679,0.0004,0.0,
2017-06-01,S08000019,Type 3,1506,1504,2,0.0,0.0,0.9987,0.0013,0.0,0.0,
2017-06-01,S08000020,Type 1,8369,8049,320,8.0,0.0,0.9618,0.0382,0.001,0.0,
2017-06-01,S08000020,Type 3,3260,3245,15,0.0,0.0,0.9954,0.0046,0.0,0.0,
2017-06-01,S08000022,Type 1,5289,5056,233,4.0,0.0,0.9559,0.0441,0.0008,0.0,
2017-06-01,S08000022,Type 3,4080,4068,12,0.0,0.0,0.9971,0.0029,0.0,0.0,
2017-06-01,S08000024,Type 1,18557,17953,604,57.0,4.0,0.9675,0.0325,0.0031,0.0002,
2017-06-01,S08000024,Type 3,4145,3778,367,80.0,31.0,0.9115,0.0885,0.0193,0.0075,
2017-06-01,S08000025,Type 1,516,511,5,0.0,0.0,0.9903,0.0097,0.0,0.0,
2017-06-01,S08000026,Type 1,665,652,13,1.0,1.0,0.9805,0.0195,0.0015,0.0015,
2017-06-01,S08000028,Type 1,556,554,2,0.0,0.0,0.9964,0.0036,0.0,0.0,
2017-06-01,S08000028,Type 3,203,202,1,0.0,0.0,0.9951,0.0049,0.0,0.0,
2017-06-01,S08000029,Type 1,5350,5056,294,12.0,1.0,0.945,0.055,0.0022,0.0002,
2017-06-01,S08000029,Type 3,2421,2418,3,0.0,0.0,0.9988,0.0012,0.0,0.0,
2017-06-01,S08000030,Type 1,6178,6060,118,1.0,0.0,0.9809,0.0191,0.0002,0.0,
2017-06-01,S08000030,Type 3,3116,3114,2,0.0,0.0,0.9994,0.0006,0.0,0.0,
2017-06-01,S08000031,Type 1,28798,26408,2390,79.0,0.0,0.917,0.083,0.0027,0.0,
2017-06-01,S08000031,Type 3,6128,6102,26,0.0,0.0,0.9958,0.0042,0.0,0.0,
2017-06-01,S08000032,Type 1,17052,16099,953,81.0,28.0,0.9441,0.0559,0.0048,0.0016,
2017-06-01,S08000032,Type 3,201,201,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-07-01,S08000015,Type 1,9004,8689,315,46.0,8.0,0.965,0.035,0.0051,0.0009,
2017-07-01,S08000015,Type 3,453,452,1,0.0,0.0,0.9978,0.0022,0.0,0.0,
2017-07-01,S08000016,Type 1,2514,2408,106,3.0,0.0,0.9578,0.0422,0.0012,0.0,
2017-07-01,S08000016,Type 3,139,139,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-07-01,S08000017,Type 1,4397,4162,235,5.0,0.0,0.9466,0.0534,0.0011,0.0,
2017-07-01,S08000017,Type 3,91,91,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-07-01,S08000019,Type 1,5562,5089,473,6.0,0.0,0.915,0.085,0.0011,0.0,
2017-07-01,S08000019,Type 3,1442,1442,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-07-01,S08000020,Type 1,8234,7803,431,9.0,0.0,0.9477,0.0523,0.0011,0.0,
2017-07-01,S08000020,Type 3,3312,3297,15,0.0,0.0,0.9955,0.0045,0.0,0.0,
2017-07-01,S08000022,Type 1,5448,5235,213,10.0,1.0,0.9609,0.0391,0.0018,0.0002,
2017-07-01,S08000022,Type 3,4324,4312,12,0.0,0.0,0.9972,0.0028,0.0,0.0,
2017-07-01,S08000024,Type 1,17791,17187,604,74.0,6.0,0.9661,0.0339,0.0042,0.0003,
2017-07-01,S08000024,Type 3,4102,3848,254,30.0,7.0,0.9381,0.0619,0.0073,0.0017,
2017-07-01,S08000025,Type 1,519,493,26,0.0,0.0,0.9499,0.0501,0.0,0.0,
2017-07-01,S08000026,Type 1,682,662,20,0.0,0.0,0.9707,0.0293,0.0,0.0,
2017-07-01,S08000028,Type 1,694,689,5,0.0,0.0,0.9928,0.0072,0.0,0.0,
2017-07-01,S08000028,Type 3,268,268,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-07-01,S08000029,Type 1,5493,5210,283,9.0,0.0,0.9485,0.0515,0.0016,0.0,
2017-07-01,S08000029,Type 3,2175,2171,4,0.0,0.0,0.9982,0.0018,0.0,0.0,
2017-07-01,S08000030,Type 1,6306,6157,149,1.0,0.0,0.9764,0.0236,0.0002,0.0,
2017-07-01,S08000030,Type 3,3217,3215,2,0.0,0.0,0.9994,0.0006,0.0,0.0,
2017-07-01,S08000031,Type 1,28694,26778,1916,42.0,1.0,0.9332,0.0668,0.0015,0.0,
2017-07-01,S08000031,Type 3,5767,5749,18,0.0,0.0,0.9969,0.0031,0.0,0.0,
2017-07-01,S08000032,Type 1,16855,16078,777,43.0,4.0,0.9539,0.0461,0.0026,0.0002,
2017-07-01,S08000032,Type 3,143,143,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-08-01,S08000015,Type 1,8937,8447,490,70.0,10.0,0.9452,0.0548,0.0078,0.0011,
2017-08-01,S08000015,Type 3,413,408,5,0.0,0.0,0.9879,0.0121,0.0,0.0,
2017-08-01,S08000016,Type 1,2571,2483,88,1.0,0.0,0.9658,0.0342,0.0004,0.0,
2017-08-01,S08000016,Type 3,172,172,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-08-01,S08000017,Type 1,4259,3992,267,8.0,1.0,0.9373,0.0627,0.0019,0.0002,
2017-08-01,S08000017,Type 3,102,102,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-08-01,S08000019,Type 1,5536,5079,457,7.0,0.0,0.9174,0.0826,0.0013,0.0,
2017-08-01,S08000019,Type 3,1535,1534,1,0.0,0.0,0.9993,0.0007,0.0,0.0,
2017-08-01,S08000020,Type 1,8406,7901,505,16.0,0.0,0.9399,0.0601,0.0019,0.0,
2017-08-01,S08000020,Type 3,3315,3307,8,0.0,0.0,0.9976,0.0024,0.0,0.0,
2017-08-01,S08000022,Type 1,5594,5284,310,14.0,1.0,0.9446,0.0554,0.0025,0.0002,
2017-08-01,S08000022,Type 3,4293,4275,18,0.0,0.0,0.9958,0.0042,0.0,0.0,
2017-08-01,S08000024,Type 1,18798,17890,908,113.0,17.0,0.9517,0.0483,0.006,0.0009,
2017-08-01,S08000024,Type 3,4394,4186,208,9.0,1.0,0.9527,0.0473,0.002,0.0002,
2017-08-01,S08000025,Type 1,607,593,14,0.0,0.0,0.9769,0.0231,0.0,0.0,
2017-08-01,S08000026,Type 1,663,622,41,0.0,0.0,0.9382,0.0618,0.0,0.0,
2017-08-01,S08000028,Type 1,655,649,6,0.0,0.0,0.9908,0.0092,0.0,0.0,
2017-08-01,S08000028,Type 3,216,216,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-08-01,S08000029,Type 1,5562,5308,254,8.0,0.0,0.9543,0.0457,0.0014,0.0,
2017-08-01,S08000029,Type 3,2375,2372,3,0.0,0.0,0.9987,0.0013,0.0,0.0,
2017-08-01,S08000030,Type 1,6597,6433,164,2.0,0.0,0.9751,0.0249,0.0003,0.0,
2017-08-01,S08000030,Type 3,3177,3175,2,0.0,0.0,0.9994,0.0006,0.0,0.0,
2017-08-01,S08000031,Type 1,29564,27282,2282,52.0,0.0,0.9228,0.0772,0.0018,0.0,
2017-08-01,S08000031,Type 3,6131,6113,18,0.0,0.0,0.9971,0.0029,0.0,0.0,
2017-08-01,S08000032,Type 1,17307,16351,956,56.0,13.0,0.9448,0.0552,0.0032,0.0008,
2017-08-01,S08000032,Type 3,165,165,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000015,Type 1,9212,8356,856,210.0,84.0,0.9071,0.0929,0.0228,0.0091,
2017-09-01,S08000015,Type 3,400,393,7,0.0,0.0,0.9825,0.0175,0.0,0.0,
2017-09-01,S08000016,Type 1,2661,2518,143,6.0,0.0,0.9463,0.0537,0.0023,0.0,
2017-09-01,S08000016,Type 3,173,173,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000017,Type 1,4391,4051,340,13.0,0.0,0.9226,0.0774,0.003,0.0,
2017-09-01,S08000017,Type 3,75,75,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000019,Type 1,5349,4859,490,9.0,0.0,0.9084,0.0916,0.0017,0.0,
2017-09-01,S08000019,Type 3,1544,1544,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000020,Type 1,8527,7860,667,23.0,0.0,0.9218,0.0782,0.0027,0.0,
2017-09-01,S08000020,Type 3,3309,3309,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000022,Type 1,5174,4825,349,10.0,1.0,0.9325,0.0675,0.0019,0.0002,
2017-09-01,S08000022,Type 3,3805,3790,15,0.0,0.0,0.9961,0.0039,0.0,0.0,
2017-09-01,S08000024,Type 1,19137,18209,928,130.0,14.0,0.9515,0.0485,0.0068,0.0007,
2017-09-01,S08000024,Type 3,4225,3830,395,108.0,53.0,0.9065,0.0935,0.0256,0.0125,
2017-09-01,S08000025,Type 1,503,486,17,1.0,0.0,0.9662,0.0338,0.002,0.0,
2017-09-01,S08000026,Type 1,651,639,12,0.0,0.0,0.9816,0.0184,0.0,0.0,
2017-09-01,S08000028,Type 1,562,557,5,0.0,0.0,0.9911,0.0089,0.0,0.0,
2017-09-01,S08000028,Type 3,189,189,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-09-01,S08000029,Type 1,5592,5262,330,20.0,0.0,0.941,0.059,0.0036,0.0,
2017-09-01,S08000029,Type 3,2371,2356,15,0.0,0.0,0.9937,0.0063,0.0,0.0,
2017-09-01,S08000030,Type 1,6481,6242,239,3.0,0.0,0.9631,0.0369,0.0005,0.0,
2017-09-01,S08000030,Type 3,2931,2928,3,0.0,0.0,0.999,0.001,0.0,0.0,
2017-09-01,S08000031,Type 1,30031,26977,3054,152.0,0.0,0.8983,0.1017,0.0051,0.0,
2017-09-01,S08000031,Type 3,6212,6182,30,0.0,0.0,0.9952,0.0048,0.0,0.0,
2017-09-01,S08000032,Type 1,17292,16013,1279,89.0,14.0,0.926,0.074,0.0051,0.0008,
2017-09-01,S08000032,Type 3,138,138,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-10-01,S08000015,Type 1,9174,8485,689,151.0,34.0,0.9249,0.0751,0.0165,0.0037,
2017-10-01,S08000015,Type 3,346,345,1,0.0,0.0,0.9971,0.0029,0.0,0.0,
2017-10-01,S08000016,Type 1,2598,2472,126,7.0,1.0,0.9515,0.0485,0.0027,0.0004,
2017-10-01,S08000016,Type 3,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-10-01,S08000017,Type 1,4037,3777,260,2.0,0.0,0.9356,0.0644,0.0005,0.0,
2017-10-01,S08000017,Type 3,74,74,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-10-01,S08000019,Type 1,5448,4876,572,62.0,6.0,0.895,0.105,0.0114,0.0011,
2017-10-01,S08000019,Type 3,1540,1539,1,0.0,0.0,0.9994,0.0006,0.0,0.0,
2017-10-01,S08000020,Type 1,8251,7842,409,13.0,0.0,0.9504,0.0496,0.0016,0.0,
2017-10-01,S08000020,Type 3,3152,3147,5,0.0,0.0,0.9984,0.0016,0.0,0.0,
2017-10-01,S08000022,Type 1,4738,4545,193,10.0,2.0,0.9593,0.0407,0.0021,0.0004,
2017-10-01,S08000022,Type 3,3550,3535,15,0.0,0.0,0.9958,0.0042,0.0,0.0,
2017-10-01,S08000024,Type 1,19128,17975,1153,168.0,20.0,0.9397,0.0603,0.0088,0.001,
2017-10-01,S08000024,Type 3,4267,3975,292,43.0,2.0,0.9316,0.0684,0.0101,0.0005,
2017-10-01,S08000025,Type 1,501,462,39,1.0,0.0,0.9222,0.0778,0.002,0.0,
2017-10-01,S08000026,Type 1,577,563,14,1.0,0.0,0.9757,0.0243,0.0017,0.0,
2017-10-01,S08000028,Type 1,528,528,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-10-01,S08000028,Type 3,163,163,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-10-01,S08000029,Type 1,5281,5108,173,5.0,0.0,0.9672,0.0328,0.0009,0.0,
2017-10-01,S08000029,Type 3,2094,2089,5,0.0,0.0,0.9976,0.0024,0.0,0.0,
2017-10-01,S08000030,Type 1,6158,6034,124,2.0,0.0,0.9799,0.0201,0.0003,0.0,
2017-10-01,S08000030,Type 3,2898,2895,3,1.0,1.0,0.999,0.001,0.0003,0.0003,
2017-10-01,S08000031,Type 1,30068,27652,2416,103.0,3.0,0.9196,0.0804,0.0034,0.0001,
2017-10-01,S08000031,Type 3,5835,5814,21,0.0,0.0,0.9964,0.0036,0.0,0.0,
2017-10-01,S08000032,Type 1,17172,16007,1165,98.0,6.0,0.9322,0.0678,0.0057,0.0003,
2017-10-01,S08000032,Type 3,107,107,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-11-01,S08000015,Type 1,8575,8186,389,58.0,15.0,0.9546,0.0454,0.0068,0.0017,
2017-11-01,S08000015,Type 3,276,272,4,0.0,0.0,0.9855,0.0145,0.0,0.0,
2017-11-01,S08000016,Type 1,2405,2248,157,8.0,4.0,0.9347,0.0653,0.0033,0.0017,
2017-11-01,S08000016,Type 3,121,121,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-11-01,S08000017,Type 1,3922,3611,311,7.0,2.0,0.9207,0.0793,0.0018,0.0005,
2017-11-01,S08000017,Type 3,56,56,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-11-01,S08000019,Type 1,5245,4908,337,27.0,3.0,0.9357,0.0643,0.0051,0.0006,
2017-11-01,S08000019,Type 3,1355,1355,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-11-01,S08000020,Type 1,7815,7391,424,12.0,0.0,0.9457,0.0543,0.0015,0.0,
2017-11-01,S08000020,Type 3,2759,2748,11,0.0,0.0,0.996,0.004,0.0,0.0,
2017-11-01,S08000022,Type 1,4479,4302,177,7.0,0.0,0.9605,0.0395,0.0016,0.0,
2017-11-01,S08000022,Type 3,3306,3282,24,0.0,0.0,0.9927,0.0073,0.0,0.0,
2017-11-01,S08000024,Type 1,18849,16916,1933,298.0,63.0,0.8974,0.1026,0.0158,0.0033,
2017-11-01,S08000024,Type 3,3995,3503,492,144.0,66.0,0.8768,0.1232,0.036,0.0165,
2017-11-01,S08000025,Type 1,454,436,18,0.0,0.0,0.9604,0.0396,0.0,0.0,
2017-11-01,S08000026,Type 1,588,568,20,0.0,0.0,0.966,0.034,0.0,0.0,
2017-11-01,S08000028,Type 1,497,491,6,0.0,0.0,0.9879,0.0121,0.0,0.0,
2017-11-01,S08000028,Type 3,144,143,1,0.0,0.0,0.9931,0.0069,0.0,0.0,
2017-11-01,S08000029,Type 1,5071,4803,268,20.0,2.0,0.9472,0.0528,0.0039,0.0004,
2017-11-01,S08000029,Type 3,2064,2058,6,0.0,0.0,0.9971,0.0029,0.0,0.0,
2017-11-01,S08000030,Type 1,5951,5803,148,2.0,0.0,0.9751,0.0249,0.0003,0.0,
2017-11-01,S08000030,Type 3,2504,2503,1,0.0,0.0,0.9996,0.0004,0.0,0.0,
2017-11-01,S08000031,Type 1,29575,26797,2778,165.0,5.0,0.9061,0.0939,0.0056,0.0002,
2017-11-01,S08000031,Type 3,5456,5425,31,0.0,0.0,0.9943,0.0057,0.0,0.0,
2017-11-01,S08000032,Type 1,16633,15285,1348,180.0,57.0,0.919,0.081,0.0108,0.0034,
2017-11-01,S08000032,Type 3,118,118,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-12-01,S08000015,Type 1,9265,8518,747,170.0,48.0,0.9194,0.0806,0.0183,0.0052,
2017-12-01,S08000015,Type 3,281,275,6,0.0,0.0,0.9786,0.0214,0.0,0.0,
2017-12-01,S08000016,Type 1,2623,2319,304,52.0,23.0,0.8841,0.1159,0.0198,0.0088,
2017-12-01,S08000016,Type 3,128,128,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-12-01,S08000017,Type 1,3980,3444,536,76.0,3.0,0.8653,0.1347,0.0191,0.0008,
2017-12-01,S08000017,Type 3,64,64,0,0.0,0.0,1.0,0.0,0.0,0.0,
2017-12-01,S08000019,Type 1,5569,3932,1637,331.0,101.0,0.7061,0.2939,0.0594,0.0181,
2017-12-01,S08000019,Type 3,1427,1424,3,0.0,0.0,0.9979,0.0021,0.0,0.0,
2017-12-01,S08000020,Type 1,8701,7870,831,50.0,6.0,0.9045,0.0955,0.0057,0.0007,
2017-12-01,S08000020,Type 3,3257,3249,8,0.0,0.0,0.9975,0.0025,0.0,0.0,
2017-12-01,S08000022,Type 1,4917,4598,319,25.0,1.0,0.9351,0.0649,0.0051,0.0002,
2017-12-01,S08000022,Type 3,3792,3757,35,0.0,0.0,0.9908,0.0092,0.0,0.0,
2017-12-01,S08000024,Type 1,19752,14880,4872,723.0,241.0,0.7533,0.2467,0.0366,0.0122,
2017-12-01,S08000024,Type 3,4276,3404,872,208.0,95.0,0.7961,0.2039,0.0486,0.0222,
2017-12-01,S08000025,Type 1,504,489,15,0.0,0.0,0.9702,0.0298,0.0,0.0,
2017-12-01,S08000026,Type 1,709,673,36,0.0,0.0,0.9492,0.0508,0.0,0.0,
2017-12-01,S08000028,Type 1,580,570,10,0.0,0.0,0.9828,0.0172,0.0,0.0,
2017-12-01,S08000028,Type 3,177,176,1,0.0,0.0,0.9944,0.0056,0.0,0.0,
2017-12-01,S08000029,Type 1,5529,4889,640,89.0,25.0,0.8842,0.1158,0.0161,0.0045,
2017-12-01,S08000029,Type 3,1946,1900,46,5.0,0.0,0.9764,0.0236,0.0026,0.0,
2017-12-01,S08000030,Type 1,6528,6043,485,22.0,1.0,0.9257,0.0743,0.0034,0.0002,
2017-12-01,S08000030,Type 3,3069,3067,2,0.0,0.0,0.9993,0.0007,0.0,0.0,
2017-12-01,S08000031,Type 1,31688,25127,6561,1020.0,138.0,0.793,0.207,0.0322,0.0044,
2017-12-01,S08000031,Type 3,5313,5169,144,12.0,2.0,0.9729,0.0271,0.0023,0.0004,
2017-12-01,S08000032,Type 1,17788,14681,3107,522.0,134.0,0.8253,0.1747,0.0293,0.0075,
2017-12-01,S08000032,Type 3,114,114,0,0.0,0.0,1.0,0.0,0.0,0.0,
2018-01-01,S08000015,Type 1,8262,7246,1016,383.0,124.0,0.877,0.123,0.0464,0.015,8262.0
2018-01-01,S08000015,Type 3,301,298,3,0.0,0.0,0.99,0.01,0.0,0.0,8262.0
2018-01-01,S08000016,Type 1,2392,2057,335,44.0,19.0,0.8599,0.1401,0.0184,0.0079,2392.0
2018-01-01,S08000016,Type 3,144,144,0,0.0,0.0,1.0,0.0,0.0,0.0,2392.0
2018-01-01,S08000017,Type 1,3653,3132,521,127.0,10.0,0.8574,0.1426,0.0348,0.0027,3661.0
2018-01-01,S08000017,Type 3,59,59,0,0.0,0.0,1.0,0.0,0.0,0.0,3661.0
2018-01-01,S08000019,Type 1,4956,3893,1063,270.0,89.0,0.7855,0.2145,0.0545,0.018,6294.0
2018-01-01,S08000019,Type 3,1338,1337,1,0.0,0.0,0.9993,0.0007,0.0,0.0,6294.0
2018-01-01,S08000020,Type 1,7962,7095,867,85.0,11.0,0.8911,0.1089,0.0107,0.0014,7962.0
2018-01-01,S08000020,Type 3,3081,3074,7,0.0,0.0,0.9977,0.0023,0.0,0.0,7962.0
2018-01-01,S08000022,Type 1,4599,4262,337,18.0,0.0,0.9267,0.0733,0.0039,0.0,4599.0
2018-01-01,S08000022,Type 3,3338,3299,39,0.0,0.0,0.9883,0.0117,0.0,0.0,4599.0
2018-01-01,S08000024,Type 1,17773,14263,3510,564.0,182.0,0.8025,0.1975,0.0317,0.0102,21802.0
2018-01-01,S08000024,Type 3,4147,3115,1032,345.0,202.0,0.7511,0.2489,0.0832,0.0487,21802.0
2018-01-01,S08000025,Type 1,454,445,9,0.0,0.0,0.9802,0.0198,0.0,0.0,454.0
2018-01-01,S08000026,Type 1,605,583,22,1.0,0.0,0.9636,0.0364,0.0017,0.0,605.0
2018-01-01,S08000028,Type 1,540,532,8,0.0,0.0,0.9852,0.0148,0.0,0.0,657.0
2018-01-01,S08000028,Type 3,157,157,0,0.0,0.0,1.0,0.0,0.0,0.0,657.0
2018-01-01,S08000029,Type 1,5289,4738,551,83.0,14.0,0.8958,0.1042,0.0157,0.0026,7034.0
2018-01-01,S08000029,Type 3,1745,1744,1,1.0,0.0,0.9994,0.0006,0.0006,0.0,7034.0
2018-01-01,S08000030,Type 1,5695,5437,258,19.0,2.0,0.9547,0.0453,0.0033,0.0004,8207.0
2018-01-01,S08000030,Type 3,2512,2511,1,0.0,0.0,0.9996,0.0004,0.0,0.0,8207.0
2018-01-01,S08000031,Type 1,27929,23091,4838,874.0,193.0,0.8268,0.1732,0.0313,0.0069,33893.0
