month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2010-08-01,S08000020,Type 3,83,83,0,,,1.0,0.0,,,
2010-08-01,S08000020,Type 3,103,103,0,,,1.0,0.0,,,
2010-08-01,S08000020,Type 3,49,49,0,,,1.0,0.0,,,
2010-08-01,S08000020,Type 3,130,129,1,1.0,1.0,0.9923076923076923,0.007692307692307693,0.007692307692307693,0.007692307692307693,
2010-08-01,S08000031,Type 3,1537,1527,10,0.0,0.0,0.9934938191281718,0.006506180871828237,0.0,0.0,
2010-08-01,S08000031,Type 1,3164,3049,115,2.0,0.0,0.963653603034134,0.036346396965865994,0.0006321112515802782,0.0,
2010-08-01,S08000031,Type 1,6443,6146,297,2.0,0.0,0.953903461120596,0.04609653887940401,0.0003104144032283098,0.0,
2010-08-01,S08000031,Type 1,6611,6414,197,2.0,0.0,0.9702011798517622,0.029798820148237787,0.0003025260928755105,0.0,
2010-08-01,S08000031,Type 1,3903,3850,53,0.0,0.0,0.986420702024084,0.013579297975915961,0.0,0.0,
2010-08-01,S08000031,Type 1,5337,5162,175,5.0,0.0,0.967210043095372,0.03278995690462807,0.000936855911560802,0.0,
2010-08-01,S08000031,Type 3,1423,1423,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000031,Type 1,4270,4135,135,4.0,0.0,0.968384074941452,0.03161592505854801,0.000936768149882904,0.0,
2010-08-01,S08000031,Type 1,3479,3424,55,0.0,0.0,0.9841908594423685,0.015809140557631503,0.0,0.0,
2010-08-01,S08000031,Type 1,4996,4851,145,2.0,0.0,0.9709767814251401,0.02902321857485989,0.00040032025620496394,0.0,
2010-08-01,S08000022,Type 3,741,735,6,,,0.9919028340080972,0.008097165991902834,,,
2010-08-01,S08000022,Type 3,101,100,1,,,0.9900990099009901,0.009900990099009901,,,
2010-08-01,S08000022,Type 3,388,382,6,,,0.9845360824742269,0.015463917525773196,,,
2010-08-01,S08000022,Type 3,70,69,1,,,0.9857142857142858,0.014285714285714285,,,
2010-08-01,S08000022,Type 1,621,617,4,,,0.9935587761674718,0.00644122383252818,,,
2010-08-01,S08000022,Type 3,492,483,9,,,0.9817073170731707,0.018292682926829267,,,
2010-08-01,S08000022,Type 3,212,212,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 1,570,562,8,,,0.9859649122807017,0.014035087719298246,,,
2010-08-01,S08000022,Type 3,67,67,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 1,2856,2764,92,2.0,0.0,0.9677871148459384,0.03221288515406162,0.0007002801120448179,0.0,
2010-08-01,S08000022,Type 3,345,345,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 3,129,129,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 1,996,978,18,,,0.9819277108433735,0.018072289156626505,,,
2010-08-01,S08000022,Type 3,440,440,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 3,291,291,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 3,216,216,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 3,84,84,0,,,1.0,0.0,,,
2010-08-01,S08000022,Type 3,375,370,5,,,0.9866666666666667,0.013333333333333334,,,
2010-08-01,S08000022,Type 3,246,246,0,,,1.0,0.0,,,
2010-08-01,S08000032,Type 1,6048,5919,129,3.0,0.0,0.9786706349206349,0.02132936507936508,0.000496031746031746,0.0,
2010-08-01,S08000032,Type 3,57,57,0,,,1.0,0.0,,,
2010-08-01,S08000032,Type 3,100,100,0,,,1.0,0.0,,,
2010-08-01,S08000032,Type 1,4949,4767,182,14.0,0.0,0.9632248939179632,0.036775106082036775,0.002828854314002829,0.0,
2010-08-01,S08000032,Type 1,5824,5748,76,1.0,0.0,0.9869505494505495,0.01304945054945055,0.00017170329670329672,0.0,
2010-08-01,S08000024,Type 3,103,103,0,,,1.0,0.0,,,
2010-08-01,S08000024,Type 3,209,209,0,,,1.0,0.0,,,
2010-08-01,S08000024,Type 3,3197,3147,50,3.0,0.0,0.9843603378167032,0.01563966218329684,0.0009383797309978105,0.0,
2010-08-01,S08000024,Type 1,4305,4133,172,23.0,6.0,0.9600464576074332,0.039953542392566786,0.005342624854819977,0.0013937282229965157,
2010-08-01,S08000024,Type 1,10105,9292,813,59.0,1.0,0.9195447798119742,0.08045522018802573,0.0058386937159821874,9.896091044037604e-05,
2010-08-01,S08000024,Type 1,2908,2881,27,0.0,0.0,0.9907152682255846,0.009284731774415406,0.0,0.0,
2010-08-01,S08000025,Type 3,298,291,7,,,0.9765100671140939,0.02348993288590604,,,
2010-08-01,S08000026,Type 1,710,707,3,0.0,0.0,0.995774647887324,0.004225352112676056,0.0,0.0,
2010-08-01,S08000030,Type 1,4248,4136,112,2.0,0.0,0.9736346516007532,0.026365348399246705,0.00047080979284369113,0.0,
2010-08-01,S08000030,Type 1,2295,2278,17,0.0,0.0,0.9925925925925926,0.007407407407407408,0.0,0.0,
2010-08-01,S08000030,Type 3,33,33,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,8,8,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,281,281,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,1234,1234,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,325,325,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,212,212,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,662,662,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,155,155,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000030,Type 3,736,736,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-08-01,S08000028,Type 3,41,41,0,,,1.0,0.0,,,
2010-08-01,S08000028,Type 1,566,557,9,0.0,0.0,0.9840989399293286,0.015901060070671377,0.0,0.0,
2010-08-01,S08000028,Type 3,117,117,0,,,1.0,0.0,,,
2010-09-01,S08000015,Type 3,208,208,0,,,1.0,0.0,,,
2010-09-01,S08000015,Type 3,54,54,0,,,1.0,0.0,,,
2010-09-01,S08000015,Type 1,5668,5514,154,1.0,0.0,0.9728299223712068,0.027170077628793227,0.00017642907551164433,0.0,
2010-09-01,S08000015,Type 1,3655,3541,114,1.0,0.0,0.9688098495212039,0.03119015047879617,0.00027359781121751026,0.0,
2010-09-01,S08000015,Type 3,119,119,0,,,1.0,0.0,,,
2010-09-01,S08000016,Type 3,26,26,0,,,1.0,0.0,,,
2010-09-01,S08000016,Type 3,77,77,0,,,1.0,0.0,,,
2010-09-01,S08000016,Type 3,21,21,0,,,1.0,0.0,,,
2010-09-01,S08000016,Type 3,71,71,0,,,1.0,0.0,,,
2010-09-01,S08000016,Type 1,1961,1927,34,2.0,0.0,0.9826619071902091,0.017338092809790925,0.0010198878123406426,0.0,
2010-09-01,S08000017,Type 3,49,49,0,,,1.0,0.0,,,
2010-09-01,S08000017,Type 3,108,108,0,,,1.0,0.0,,,
2010-09-01,S08000017,Type 3,29,29,0,,,1.0,0.0,,,
2010-09-01,S08000017,Type 3,49,49,0,,,1.0,0.0,,,
2010-09-01,S08000017,Type 1,911,891,20,0.0,0.0,0.9780461031833151,0.021953896816684963,0.0,0.0,
2010-09-01,S08000017,Type 1,2931,2778,153,0.0,0.0,0.9477993858751279,0.052200614124872056,0.0,0.0,
2010-09-01,S08000029,Type 1,3291,3111,180,16.0,2.0,0.9453053783044667,0.054694621695533276,0.004861744150714068,0.0006077180188392585,
2010-09-01,S08000029,Type 3,119,119,0,,,1.0,0.0,,,
2010-09-01,S08000029,Type 3,434,434,0,,,1.0,0.0,,,
2010-09-01,S08000029,Type 1,3574,3376,198,15.0,2.0,0.9445998880805819,0.055400111919418016,0.004196978175713486,0.0005595970900951316,
2010-09-01,S08000019,Type 3,1549,1548,1,0.0,0.0,0.9993544222078761,0.0006455777921239509,0.0,0.0,
2010-09-01,S08000019,Type 1,4895,4516,379,21.0,0.0,0.9225740551583248,0.07742594484167518,0.004290091930541369,0.0,
2010-09-01,S08000020,Type 1,5189,5047,142,14.0,3.0,0.9726344189631914,0.027365581036808632,0.0026980150317980345,0.0005781460782424359,
2010-09-01,S08000020,Type 1,1589,1569,20,0.0,0.0,0.9874134675896791,0.012586532410320957,0.0,0.0,
2010-09-01,S08000020,Type 3,91,91,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,35,35,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,65,65,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,1095,1092,3,,,0.9972602739726028,0.0027397260273972603,,,
2010-09-01,S08000020,Type 3,863,857,6,,,0.9930475086906141,0.006952491309385863,,,
2010-09-01,S08000020,Type 3,285,285,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,203,203,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,357,357,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 1,1935,1916,19,1.0,0.0,0.9901808785529715,0.009819121447028423,0.0005167958656330749,0.0,
2010-09-01,S08000020,Type 3,95,95,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,51,51,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,91,91,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,74,74,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,47,47,0,,,1.0,0.0,,,
2010-09-01,S08000020,Type 3,95,95,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000031,Type 3,1271,1248,23,0.0,0.0,0.981904012588513,0.01809598741148702,0.0,0.0,
2010-09-01,S08000031,Type 1,2852,2781,71,2.0,0.0,0.9751051893408135,0.024894810659186535,0.0007012622720897616,0.0,
2010-09-01,S08000031,Type 1,6081,5785,296,3.0,0.0,0.9513237954283835,0.04867620457161651,0.000493339911198816,0.0,
2010-09-01,S08000031,Type 1,6124,5977,147,0.0,0.0,0.9759960809928152,0.024003919007184845,0.0,0.0,
2010-09-01,S08000031,Type 1,3782,3730,52,0.0,0.0,0.9862506610259122,0.013749338974087784,0.0,0.0,
2010-09-01,S08000031,Type 1,5066,4920,146,3.0,0.0,0.9711804184761152,0.02881958152388472,0.0005921831819976313,0.0,
2010-09-01,S08000031,Type 3,1465,1465,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000031,Type 1,4006,3907,99,6.0,0.0,0.9752870693959061,0.02471293060409386,0.0014977533699450823,0.0,
2010-09-01,S08000031,Type 1,3380,3329,51,0.0,0.0,0.9849112426035503,0.015088757396449704,0.0,0.0,
2010-09-01,S08000031,Type 1,4911,4657,254,7.0,0.0,0.9482793728364896,0.05172062716351049,0.0014253716147424149,0.0,
2010-09-01,S08000022,Type 3,556,549,7,,,0.987410071942446,0.012589928057553957,,,
2010-09-01,S08000022,Type 3,119,118,1,,,0.9915966386554622,0.008403361344537815,,,
2010-09-01,S08000022,Type 3,355,347,8,,,0.9774647887323944,0.022535211267605635,,,
2010-09-01,S08000022,Type 3,57,57,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 1,516,514,2,,,0.9961240310077519,0.003875968992248062,,,
2010-09-01,S08000022,Type 3,463,455,8,,,0.9827213822894169,0.017278617710583154,,,
2010-09-01,S08000022,Type 3,178,178,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 1,555,548,7,,,0.9873873873873874,0.012612612612612612,,,
2010-09-01,S08000022,Type 3,50,50,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 1,2607,2556,51,2.0,0.0,0.9804372842347526,0.019562715765247412,0.0007671653241273494,0.0,
2010-09-01,S08000022,Type 3,254,253,1,,,0.9960629921259843,0.003937007874015748,,,
2010-09-01,S08000022,Type 3,114,112,2,,,0.9824561403508771,0.017543859649122806,,,
2010-09-01,S08000022,Type 1,830,812,18,,,0.9783132530120482,0.021686746987951807,,,
2010-09-01,S08000022,Type 3,393,393,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 3,238,237,1,,,0.9957983193277311,0.004201680672268907,,,
2010-09-01,S08000022,Type 3,211,211,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 3,153,153,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 3,273,273,0,,,1.0,0.0,,,
2010-09-01,S08000022,Type 3,171,171,0,,,1.0,0.0,,,
2010-09-01,S08000032,Type 1,5601,5450,151,2.0,0.0,0.9730405284770577,0.02695947152294233,0.0003570790930191037,0.0,
2010-09-01,S08000032,Type 3,59,59,0,,,1.0,0.0,,,
2010-09-01,S08000032,Type 3,116,116,0,,,1.0,0.0,,,
2010-09-01,S08000032,Type 1,4809,4638,171,17.0,0.0,0.9644416718652526,0.035558328134747345,0.003535038469536286,0.0,
2010-09-01,S08000032,Type 1,5617,5506,111,3.0,0.0,0.9802385615097027,0.019761438490297312,0.0005340929321701976,0.0,
2010-09-01,S08000024,Type 3,17,17,0,,,1.0,0.0,,,
2010-09-01,S08000024,Type 3,148,148,0,,,1.0,0.0,,,
2010-09-01,S08000024,Type 3,3033,3006,27,2.0,0.0,0.9910979228486647,0.008902077151335312,0.0006594131223211342,0.0,
2010-09-01,S08000024,Type 1,4250,4022,228,46.0,16.0,0.9463529411764706,0.05364705882352941,0.010823529411764706,0.0037647058823529413,
2010-09-01,S08000024,Type 1,9549,9111,438,13.0,1.0,0.9541313226515865,0.04586867734841345,0.0013613990993821341,0.00010472300764477956,
2010-09-01,S08000024,Type 1,3141,3108,33,0.0,0.0,0.9894937917860553,0.010506208213944603,0.0,0.0,
2010-09-01,S08000025,Type 3,289,289,0,,,1.0,0.0,,,
2010-09-01,S08000026,Type 1,713,712,1,0.0,0.0,0.9985974754558204,0.001402524544179523,0.0,0.0,
2010-09-01,S08000030,Type 1,4100,4021,79,2.0,0.0,0.9807317073170732,0.01926829268292683,0.0004878048780487805,0.0,
2010-09-01,S08000030,Type 1,2233,2214,19,3.0,0.0,0.9914912673533364,0.00850873264666368,0.0013434841021047917,0.0,
2010-09-01,S08000030,Type 3,32,32,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000030,Type 3,16,16,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000030,Type 3,238,238,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000030,Type 3,1131,1130,1,0.0,0.0,0.9991158267020336,0.0008841732979664014,0.0,0.0,
2010-09-01,S08000030,Type 3,260,260,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000030,Type 3,182,181,1,0.0,0.0,0.9945054945054945,0.005494505494505495,0.0,0.0,
2010-09-01,S08000030,Type 3,571,571,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000030,Type 3,144,143,1,0.0,0.0,0.9930555555555556,0.006944444444444444,0.0,0.0,
2010-09-01,S08000030,Type 3,686,686,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-09-01,S08000028,Type 3,28,28,0,,,1.0,0.0,,,
2010-09-01,S08000028,Type 1,591,579,12,0.0,0.0,0.9796954314720813,0.02030456852791878,0.0,0.0,
2010-09-01,S08000028,Type 3,86,86,0,,,1.0,0.0,,,
2010-10-01,S08000015,Type 3,187,187,0,,,1.0,0.0,,,
2010-10-01,S08000015,Type 3,32,32,0,,,1.0,0.0,,,
2010-10-01,S08000015,Type 1,5486,5429,57,1.0,0.0,0.9896099161502006,0.010390083849799489,0.0001822821728034998,0.0,
2010-10-01,S08000015,Type 1,3598,3469,129,7.0,3.0,0.9641467481934408,0.0358532518065592,0.0019455252918287938,0.0008337965536409116,
2010-10-01,S08000015,Type 3,116,116,0,,,1.0,0.0,,,
2010-10-01,S08000016,Type 3,26,26,0,,,1.0,0.0,,,
2010-10-01,S08000016,Type 3,81,81,0,,,1.0,0.0,,,
2010-10-01,S08000016,Type 3,25,25,0,,,1.0,0.0,,,
2010-10-01,S08000016,Type 3,61,61,0,,,1.0,0.0,,,
2010-10-01,S08000016,Type 1,1926,1885,41,1.0,0.0,0.9787123572170301,0.021287642782969886,0.0005192107995846313,0.0,
2010-10-01,S08000017,Type 3,31,31,0,,,1.0,0.0,,,
2010-10-01,S08000017,Type 3,79,79,0,,,1.0,0.0,,,
2010-10-01,S08000017,Type 3,30,30,0,,,1.0,0.0,,,
2010-10-01,S08000017,Type 3,49,49,0,,,1.0,0.0,,,
2010-10-01,S08000017,Type 1,914,898,16,1.0,0.0,0.9824945295404814,0.0175054704595186,0.0010940919037199124,0.0,
2010-10-01,S08000017,Type 1,2692,2572,120,2.0,0.0,0.9554234769687965,0.04457652303120357,0.0007429420505200594,0.0,
2010-10-01,S08000029,Type 1,3189,3077,112,4.0,1.0,0.964879272499216,0.035120727500783946,0.0012543116964565694,0.00031357792411414236,
2010-10-01,S08000029,Type 3,101,101,0,,,1.0,0.0,,,
2010-10-01,S08000029,Type 3,419,418,1,,,0.9976133651551312,0.002386634844868735,,,
2010-10-01,S08000029,Type 1,3269,3144,125,13.0,1.0,0.9617620067298868,0.03823799327011319,0.0039767513000917715,0.0003059039461609055,
2010-10-01,S08000019,Type 3,1401,1401,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000019,Type 1,4749,4367,382,9.0,0.0,0.9195620130553801,0.08043798694461991,0.0018951358180669614,0.0,
2010-10-01,S08000020,Type 1,5225,5126,99,3.0,0.0,0.9810526315789474,0.018947368421052633,0.0005741626794258373,0.0,
2010-10-01,S08000020,Type 1,1260,1254,6,0.0,0.0,0.9952380952380953,0.004761904761904762,0.0,0.0,
2010-10-01,S08000020,Type 3,72,72,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,30,30,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,51,51,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,967,964,3,,,0.9968976215098242,0.0031023784901758012,,,
2010-10-01,S08000020,Type 3,862,859,3,,,0.9965197215777262,0.0034802784222737818,,,
2010-10-01,S08000020,Type 3,264,264,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,172,172,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,309,309,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 1,1867,1832,35,2.0,1.0,0.9812533476164971,0.018746652383502947,0.0010712372790573112,0.0005356186395286556,
2010-10-01,S08000020,Type 3,78,78,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,41,41,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,71,71,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,62,62,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,36,36,0,,,1.0,0.0,,,
2010-10-01,S08000020,Type 3,118,118,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000031,Type 3,1298,1284,14,0.0,0.0,0.9892141756548536,0.01078582434514638,0.0,0.0,
2010-10-01,S08000031,Type 1,2766,2691,75,0.0,0.0,0.972885032537961,0.027114967462039046,0.0,0.0,
2010-10-01,S08000031,Type 1,5984,5641,343,5.0,0.0,0.9426804812834224,0.05731951871657754,0.0008355614973262032,0.0,
2010-10-01,S08000031,Type 1,6121,5839,282,4.0,0.0,0.9539290965528509,0.04607090344714916,0.0006534879921581441,0.0,
2010-10-01,S08000031,Type 1,3575,3497,78,1.0,0.0,0.9781818181818182,0.02181818181818182,0.0002797202797202797,0.0,
2010-10-01,S08000031,Type 1,4914,4695,219,16.0,0.0,0.9554334554334555,0.04456654456654457,0.003256003256003256,0.0,
2010-10-01,S08000031,Type 3,1253,1253,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000031,Type 1,3896,3789,107,0.0,0.0,0.9725359342915811,0.027464065708418892,0.0,0.0,
2010-10-01,S08000031,Type 1,3351,3295,56,0.0,0.0,0.9832885705759474,0.016711429424052522,0.0,0.0,
2010-10-01,S08000031,Type 1,4727,4298,429,38.0,0.0,0.909244764121007,0.09075523587899302,0.008038925322614767,0.0,
2010-10-01,S08000022,Type 3,590,584,6,,,0.9898305084745763,0.010169491525423728,,,
2010-10-01,S08000022,Type 3,65,65,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 3,306,295,11,,,0.9640522875816994,0.03594771241830065,,,
2010-10-01,S08000022,Type 3,49,48,1,,,0.9795918367346939,0.02040816326530612,,,
2010-10-01,S08000022,Type 1,476,472,4,,,0.9915966386554622,0.008403361344537815,,,
2010-10-01,S08000022,Type 3,463,451,12,,,0.9740820734341252,0.02591792656587473,,,
2010-10-01,S08000022,Type 3,168,166,2,,,0.9880952380952381,0.011904761904761904,,,
2010-10-01,S08000022,Type 1,479,474,5,,,0.9895615866388309,0.010438413361169102,,,
2010-10-01,S08000022,Type 3,36,35,1,,,0.9722222222222222,0.027777777777777776,,,
2010-10-01,S08000022,Type 1,2496,2392,104,4.0,0.0,0.9583333333333334,0.041666666666666664,0.0016025641025641025,0.0,
2010-10-01,S08000022,Type 3,256,256,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 3,100,100,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 1,683,674,9,,,0.986822840409956,0.013177159590043924,,,
2010-10-01,S08000022,Type 3,261,260,1,,,0.9961685823754789,0.0038314176245210726,,,
2010-10-01,S08000022,Type 3,220,220,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 3,135,135,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 3,98,98,0,,,1.0,0.0,,,
2010-10-01,S08000022,Type 3,286,280,6,,,0.9790209790209791,0.02097902097902098,,,
2010-10-01,S08000022,Type 3,152,152,0,,,1.0,0.0,,,
2010-10-01,S08000032,Type 1,5502,5253,249,12.0,3.0,0.9547437295528899,0.04525627044711014,0.0021810250817884407,0.0005452562704471102,
2010-10-01,S08000032,Type 3,59,59,0,,,1.0,0.0,,,
2010-10-01,S08000032,Type 3,90,90,0,,,1.0,0.0,,,
2010-10-01,S08000032,Type 1,4641,4367,274,62.0,25.0,0.9409609997845292,0.0590390002154708,0.013359189829778064,0.0053867700926524455,
2010-10-01,S08000032,Type 1,5340,5225,115,18.0,7.0,0.9784644194756554,0.02153558052434457,0.0033707865168539327,0.0013108614232209739,
2010-10-01,S08000024,Type 3,23,23,0,,,1.0,0.0,,,
2010-10-01,S08000024,Type 3,145,145,0,,,1.0,0.0,,,
2010-10-01,S08000024,Type 3,2933,2907,26,1.0,0.0,0.9911353562904875,0.008864643709512444,0.00034094783498124785,0.0,
2010-10-01,S08000024,Type 1,4121,3958,163,23.0,1.0,0.9604464935695219,0.03955350643047804,0.005581169619024508,0.0002426595486532395,
2010-10-01,S08000024,Type 1,9719,9283,436,31.0,0.0,0.9551394176355592,0.044860582364440786,0.003189628562609322,0.0,
2010-10-01,S08000024,Type 1,2947,2917,30,0.0,0.0,0.98982015609094,0.01017984390906006,0.0,0.0,
2010-10-01,S08000025,Type 3,296,295,1,,,0.9966216216216216,0.0033783783783783786,,,
2010-10-01,S08000026,Type 1,694,690,4,1.0,0.0,0.9942363112391931,0.005763688760806916,0.001440922190201729,0.0,
2010-10-01,S08000030,Type 1,4213,4158,55,0.0,0.0,0.9869451697127938,0.013054830287206266,0.0,0.0,
2010-10-01,S08000030,Type 1,2055,2042,13,0.0,0.0,0.9936739659367396,0.006326034063260341,0.0,0.0,
2010-10-01,S08000030,Type 3,37,37,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,9,9,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,237,237,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,1147,1146,1,0.0,0.0,0.999128160418483,0.0008718395815170009,0.0,0.0,
2010-10-01,S08000030,Type 3,269,269,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,205,205,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,588,588,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,143,143,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000030,Type 3,669,669,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-10-01,S08000028,Type 3,33,33,0,,,1.0,0.0,,,
2010-10-01,S08000028,Type 1,562,553,9,0.0,0.0,0.9839857651245552,0.01601423487544484,0.0,0.0,
2010-10-01,S08000028,Type 3,70,70,0,,,1.0,0.0,,,
2010-11-01,S08000015,Type 3,152,152,0,,,1.0,0.0,,,
2010-11-01,S08000015,Type 3,26,26,0,,,1.0,0.0,,,
2010-11-01,S08000015,Type 1,5258,5149,109,3.0,0.0,0.9792696842906048,0.02073031570939521,0.0005705591479650057,0.0,
2010-11-01,S08000015,Type 1,3279,3214,65,1.0,0.0,0.9801768831960964,0.01982311680390363,0.0003049710277523635,0.0,
2010-11-01,S08000015,Type 3,95,95,0,,,1.0,0.0,,,
2010-11-01,S08000016,Type 3,12,12,0,,,1.0,0.0,,,
2010-11-01,S08000016,Type 3,59,59,0,,,1.0,0.0,,,
2010-11-01,S08000016,Type 3,13,13,0,,,1.0,0.0,,,
2010-11-01,S08000016,Type 3,68,68,0,,,1.0,0.0,,,
2010-11-01,S08000016,Type 1,1744,1685,59,4.0,1.0,0.9661697247706422,0.0338302752293578,0.0022935779816513763,0.0005733944954128441,
2010-11-01,S08000017,Type 3,34,34,0,,,1.0,0.0,,,
2010-11-01,S08000017,Type 3,73,73,0,,,1.0,0.0,,,
2010-11-01,S08000017,Type 3,1,1,0,,,1.0,0.0,,,
2010-11-01,S08000017,Type 3,49,49,0,,,1.0,0.0,,,
2010-11-01,S08000017,Type 1,825,795,30,1.0,0.0,0.9636363636363636,0.03636363636363636,0.0012121212121212121,0.0,
2010-11-01,S08000017,Type 1,2694,2589,105,2.0,1.0,0.9610244988864143,0.03897550111358575,0.0007423904974016332,0.0003711952487008166,
2010-11-01,S08000029,Type 1,2854,2701,153,37.0,9.0,0.9463910301331465,0.05360896986685354,0.01296426068675543,0.003153468815697267,
2010-11-01,S08000029,Type 3,97,97,0,,,1.0,0.0,,,
2010-11-01,S08000029,Type 3,273,273,0,,,1.0,0.0,,,
2010-11-01,S08000029,Type 1,3027,2799,228,61.0,11.0,0.9246778989098117,0.0753221010901883,0.02015196564255038,0.003633961017509085,
2010-11-01,S08000019,Type 3,1147,1147,0,0.0,0.0,1.0,0.0,0.0,0.0,
2010-11-01,S08000019,Type 1,4277,3924,353,21.0,1.0,0.9174655132101941,0.08253448678980593,0.004909983633387889,0.00023380874444704232,
2010-11-01,S08000020,Type 1,4985,4792,193,12.0,0.0,0.961283851554664,0.03871614844533601,0.002407221664994985,0.0,
2010-11-01,S08000020,Type 1,1293,1290,3,0.0,0.0,0.9976798143851509,0.002320185614849188,0.0,0.0,
2010-11-01,S08000020,Type 3,67,67,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,23,23,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,53,53,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,868,864,4,,,0.9953917050691244,0.004608294930875576,,,
2010-11-01,S08000020,Type 3,774,774,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,213,213,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,147,147,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 3,265,265,0,,,1.0,0.0,,,
2010-11-01,S08000020,Type 1,1764,1705,59,6.0,2.0,0.9665532879818595,0.03344671201814059,0.003401360544217687,0.0011337868480725624,
2010-11-01,S08000020,Type 3,62,62,0,,,1.0,0.0,,,
